id,title,context,question,answers
401080676438,بيتكوين,") هي عملة معماة ونظام دفع عالمي يمكن مقارنتها بالعملات الأخرى مثل الدولار أو اليورو، لكن مع عدة فوارق أساسية، من أبرزها أن هذه العملة هي عملة إلكترونية بشكل كامل تتداول عبر الإنترنت فقط من دون وجود فيزيائي لها. وهي أول عملة رقمية لامركزية - فهي نظام يعمل دون مستودع مركزي أو مدير واحد، أي أنها تختلف عن العملات التقليدية بعدم وجود هيئة تنظيمية مركزية تقف خلفها. وتتم المعاملات بشبكة الند للند بين المستخدمين مباشرة دون وسيط من خلال استخدام التشفير. يتم التحقق من هذه المعاملات عن طريق عُقد الشبكة وتسجيلها في دفتر حسابات موزع وعام يسمى سلسلة الكتل. اخترع البيتكوين شخص غير معروف أو مجموعة من الناس عرف باسم ساتوشي ناكاموتو وأُصدِر كبرنامج مفتوح المصدر في عام 2009.""'",متى اصدرت؟,"{'text': ['وأُصدِر كبرنامج مفتوح المصدر في عام 2009.""\''], 'answer_start': [623]}"
462297024272,بيتكوين,"يتم إنشاء البيتكوين كمكافأة لعملية تعرف باسم التعدين. ويمكن استبدالها بعملات ومنتجات وخدمات أخرى. واعتبارا من فبراير 2015، فقد اعتمد أكثر من 100,000 تاجر وبائع البيتكوين كعملة للدفع. وتشير تقديرات البحوث التي تنتجها جامعة كامبريدج إلى أنه في عام 2017، هناك مابين 2.9 إلى 5.8 مليون مستخدم يستعمل محفظة لعملة رقمية، ومعظمهم يستخدمون البيتكوين.",كيف يتم انشاء البيتكوين؟,"{'text': ['كمكافأة لعملية تعرف باسم التعدين.'], 'answer_start': [20]}"
358043883778,بيتكوين,"يتم إنشاء البيتكوين كمكافأة لعملية تعرف باسم التعدين. ويمكن استبدالها بعملات ومنتجات وخدمات أخرى. واعتبارا من فبراير 2015، فقد اعتمد أكثر من 100,000 تاجر وبائع البيتكوين كعملة للدفع. وتشير تقديرات البحوث التي تنتجها جامعة كامبريدج إلى أنه في عام 2017، هناك مابين 2.9 إلى 5.8 مليون مستخدم يستعمل محفظة لعملة رقمية، ومعظمهم يستخدمون البيتكوين.",كم عدد التجار والبائعين الذين اعتمدوا اعتباربمن فبراير 2015؟,"{'text': ['100,000 تاجر وبائع'], 'answer_start': [141]}"
815034614227,بيتكوين,"يتم إنشاء البيتكوين كمكافأة لعملية تعرف باسم التعدين. ويمكن استبدالها بعملات ومنتجات وخدمات أخرى. واعتبارا من فبراير 2015، فقد اعتمد أكثر من 100,000 تاجر وبائع البيتكوين كعملة للدفع. وتشير تقديرات البحوث التي تنتجها جامعة كامبريدج إلى أنه في عام 2017، هناك مابين 2.9 إلى 5.8 مليون مستخدم يستعمل محفظة لعملة رقمية، ومعظمهم يستخدمون البيتكوين.",م عدد مستخدمى البيتكوين فى 2017؟,"{'text': ['مابين 2.9 إلى 5.8 مليون مستخدم'], 'answer_start': [257]}"
213113931145,سل,السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة الفُطْرية السلية يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم.,ما هو السل؟,"{'text': ['هو مرض معد شائع وقاتل في كثير من الحالات'], 'answer_start': [24]}"
55491865421,سل,السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة الفُطْرية السلية يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم.,ماذا يسبب الدرن؟,"{'text': ['تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية،'], 'answer_start': [65]}"
493497205478,سل,السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة الفُطْرية السلية يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم.,ما العضو الذى يهاجمه السل؟,"{'text': ['يُهاجم السل عادة الرئة،'], 'answer_start': [135]}"
396237742421,سل,"السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة"" الفُطْرية السلية"" يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم. وينتقل المرض عن طريق الهواء عند انتقال رذاذ لعاب الأفراد المُصابين بعدوى السل النشطة عن طريق السعال أو العطس، أو أي طريقة أخرى لانتقال رذاذ اللعاب في الهواء تُعد مُعظم الإصابات بإنها لا عرضية وكامنة، ولكن واحدة من بين كل عشر حالات كامنة ستتطور في نهاية المطاف إلى حالة عدوى نشطة والتي إذا ما تُركت دون علاج، ستسبب وفاة أكثر من 50٪ من المُصابين بها.",كيف ينتقل السل؟,"{'text': ['عن طريق الهواء'], 'answer_start': [225]}"
360568349849,سل,"السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة"" الفُطْرية السلية"" يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم. وينتقل المرض عن طريق الهواء عند انتقال رذاذ لعاب الأفراد المُصابين بعدوى السل النشطة عن طريق السعال أو العطس، أو أي طريقة أخرى لانتقال رذاذ اللعاب في الهواء تُعد مُعظم الإصابات بإنها لا عرضية وكامنة، ولكن واحدة من بين كل عشر حالات كامنة ستتطور في نهاية المطاف إلى حالة عدوى نشطة والتي إذا ما تُركت دون علاج، ستسبب وفاة أكثر من 50٪ من المُصابين بها.",ما نسبة تطور السل؟,"{'text': ['واحدة من بين كل عشر حالات'], 'answer_start': [417]}"
695007154899,سل,"السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة"" الفُطْرية السلية"" يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم. وينتقل المرض عن طريق الهواء عند انتقال رذاذ لعاب الأفراد المُصابين بعدوى السل النشطة عن طريق السعال أو العطس، أو أي طريقة أخرى لانتقال رذاذ اللعاب في الهواء تُعد مُعظم الإصابات بإنها لا عرضية وكامنة، ولكن واحدة من بين كل عشر حالات كامنة ستتطور في نهاية المطاف إلى حالة عدوى نشطة والتي إذا ما تُركت دون علاج، ستسبب وفاة أكثر من 50٪ من المُصابين بها.",الى ماذا يتطور السل؟,"{'text': ['حالة عدوى نشطة'], 'answer_start': [476]}"
496967184192,سل,"تشمل الأعراض الكلاسيكية لعدوى السل النشط السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن (وهذا الأخير هو الذي يُبرر إطلاق تسمية ""ضموري"" التي كانت سائدة ومُتداولة سابقًا على هذا المرض). تؤدي إصابة الأجهزة الأُخرى إلى مجموعة واسعة من الأعراض. يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة (عادة فحص الصدر بالأشعة السينية)، بالإضافة إلى الفحص المجهري والمزرعة الميكروبيولوجية لسوائل الجسم. يعتمدُ تشخيص حالات السل الخافي على اختبار السل الجلدي و/أو اختبارات الدم. يُعد العلاج صعبًا ويتطلب إعطاء مُضادات حيوية مُتعددة على مدى فترة زمنية طويلة. كما يجب فحص المُخالطين الاجتماعيين وعلاجهم إذا دعت الضرورة لذلك. تمثل مقاومة المضادات الحيوية مُشكلة مُتزايدة في حالات الإصابة بعدوى السل المقاوم للأدوية المتعددة (MDR-TB). تعتمدُ الوقاية على برامج الفحص والتطعيم بواسطة لُقاح عصية كالميت - غيران.",ما هى اعراض السل النشط؟,"{'text': ['السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن'], 'answer_start': [41]}"
311052200644,سل,"تشمل الأعراض الكلاسيكية لعدوى السل النشط السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن (وهذا الأخير هو الذي يُبرر إطلاق تسمية ""ضموري"" التي كانت سائدة ومُتداولة سابقًا على هذا المرض). تؤدي إصابة الأجهزة الأُخرى إلى مجموعة واسعة من الأعراض. يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة (عادة فحص الصدر بالأشعة السينية)، بالإضافة إلى الفحص المجهري والمزرعة الميكروبيولوجية لسوائل الجسم. يعتمدُ تشخيص حالات السل الخافي على اختبار السل الجلدي و/أو اختبارات الدم. يُعد العلاج صعبًا ويتطلب إعطاء مُضادات حيوية مُتعددة على مدى فترة زمنية طويلة. كما يجب فحص المُخالطين الاجتماعيين وعلاجهم إذا دعت الضرورة لذلك. تمثل مقاومة المضادات الحيوية مُشكلة مُتزايدة في حالات الإصابة بعدوى السل المقاوم للأدوية المتعددة (MDR-TB). تعتمدُ الوقاية على برامج الفحص والتطعيم بواسطة لُقاح عصية كالميت - غيران.",ما الاسم الاخر لمرض السل؟,"{'text': ['""ضموري""'], 'answer_start': [152]}"
839128630022,سل,"تشمل الأعراض الكلاسيكية لعدوى السل النشط السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن (وهذا الأخير هو الذي يُبرر إطلاق تسمية ""ضموري"" التي كانت سائدة ومُتداولة سابقًا على هذا المرض). تؤدي إصابة الأجهزة الأُخرى إلى مجموعة واسعة من الأعراض. يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة (عادة فحص الصدر بالأشعة السينية)، بالإضافة إلى الفحص المجهري والمزرعة الميكروبيولوجية لسوائل الجسم. يعتمدُ تشخيص حالات السل الخافي على اختبار السل الجلدي و/أو اختبارات الدم. يُعد العلاج صعبًا ويتطلب إعطاء مُضادات حيوية مُتعددة على مدى فترة زمنية طويلة. كما يجب فحص المُخالطين الاجتماعيين وعلاجهم إذا دعت الضرورة لذلك. تمثل مقاومة المضادات الحيوية مُشكلة مُتزايدة في حالات الإصابة بعدوى السل المقاوم للأدوية المتعددة (MDR-TB). تعتمدُ الوقاية على برامج الفحص والتطعيم بواسطة لُقاح عصية كالميت - غيران.",كيف يشخص مرض السل؟,"{'text': ['يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة'], 'answer_start': [265]}"
415939360302,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام.,متى ولد بشار الاسد؟,"{'text': ['11 سبتمبر 1965)'], 'answer_start': [24]}"
699918449403,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام.,ما وظيفة بشار الاسد؟,"{'text': ['رئيس الجمهورية العربية السورية'], 'answer_start': [43]}"
812722651184,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام.,من هو والد بشار الاسد؟,"{'text': ['حافظ الأسد'], 'answer_start': [5]}"
747913343063,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام. وهو في ذات الوقت، قائد الجيش والقوات المسلحة السورية منذ عام 2000، والأمين القُطري لحزب البعث العربي الاشتراكي الحاكم في البلاد منذ 1963. قبل دخوله السياسة، كان طبيبا، وتخصص في طب العيون في لندن حتى عودته إلى دمشق عام 1994 بعد وفاة أخيه باسل الأسد في حادث سيارة.,متى استلم بشار الرئاسة؟,"{'text': ['2000'], 'answer_start': [130]}"
107090215399,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام. وهو في ذات الوقت، قائد الجيش والقوات المسلحة السورية منذ عام 2000، والأمين القُطري لحزب البعث العربي الاشتراكي الحاكم في البلاد منذ 1963. قبل دخوله السياسة، كان طبيبا، وتخصص في طب العيون في لندن حتى عودته إلى دمشق عام 1994 بعد وفاة أخيه باسل الأسد في حادث سيارة.,ما التعديل الدستورى الذى تم؟,"{'text': ['تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد'], 'answer_start': [153]}"
139823812348,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام. وهو في ذات الوقت، قائد الجيش والقوات المسلحة السورية منذ عام 2000، والأمين القُطري لحزب البعث العربي الاشتراكي الحاكم في البلاد منذ 1963. قبل دخوله السياسة، كان طبيبا، وتخصص في طب العيون في لندن حتى عودته إلى دمشق عام 1994 بعد وفاة أخيه باسل الأسد في حادث سيارة.,ما اسم اخيه؟,"{'text': ['باسل الأسد'], 'answer_start': [480]}"
490370924020,بشار الأسد,شهد حكم بشار الأسد بدأ موجة احتجاجات بدأت في 15 آذار عام 2011 ولا زالت رافعة شعارات ضد القمع والفساد وكبت الحريات ومطالبة بإسقاط النظام البعثي الذي استخدم ضدها الأسلحة الثقيلة وقوات الشبيحة بحسب منظميها في تحد غير مسبوق لحكم بشار الأسد وحزب البعث السوري ومتأثرة بموجة الاحتجاجات العارمة التي اندلعت في الوطن العربي أواخر عام 2010، في حين أعلنت الحكومة السورية أن هذه الحوادث من تنفيذ متشددين وإرهابيين من شأنهم زعزعة الأمن القومي وإقامة إمارة إسلامية في بعض أجزاء البلاد. وقد نتج عن قمع هذا الحراك الشعبي الآلاف من الضحايا والجرحى والمعتقلين، بالإضافة إلى الخسائر في صفوف القوات المسلحة. في المقابل، قام الأسد بعدة إجراءات إصلاحية لامتصاص غضب الشارع والمجتمع الدولي - معظمها لم يُطبق على أرض الواقع.,متى بدات الموجة الاحتجاجية فى عهد بشار؟,"{'text': ['15 آذار عام 2011'], 'answer_start': [45]}"
447811655682,بشار الأسد,شهد حكم بشار الأسد بدأ موجة احتجاجات بدأت في 15 آذار عام 2011 ولا زالت رافعة شعارات ضد القمع والفساد وكبت الحريات ومطالبة بإسقاط النظام البعثي الذي استخدم ضدها الأسلحة الثقيلة وقوات الشبيحة بحسب منظميها في تحد غير مسبوق لحكم بشار الأسد وحزب البعث السوري ومتأثرة بموجة الاحتجاجات العارمة التي اندلعت في الوطن العربي أواخر عام 2010، في حين أعلنت الحكومة السورية أن هذه الحوادث من تنفيذ متشددين وإرهابيين من شأنهم زعزعة الأمن القومي وإقامة إمارة إسلامية في بعض أجزاء البلاد. وقد نتج عن قمع هذا الحراك الشعبي الآلاف من الضحايا والجرحى والمعتقلين، بالإضافة إلى الخسائر في صفوف القوات المسلحة. في المقابل، قام الأسد بعدة إجراءات إصلاحية لامتصاص غضب الشارع والمجتمع الدولي - معظمها لم يُطبق على أرض الواقع.,متى اندلعت موجة الاحتجاجات فى العالم العربى؟,"{'text': ['أواخر عام 2010،'], 'answer_start': [315]}"
346655091750,بشار الأسد,شهد حكم بشار الأسد بدأ موجة احتجاجات بدأت في 15 آذار عام 2011 ولا زالت رافعة شعارات ضد القمع والفساد وكبت الحريات ومطالبة بإسقاط النظام البعثي الذي استخدم ضدها الأسلحة الثقيلة وقوات الشبيحة بحسب منظميها في تحد غير مسبوق لحكم بشار الأسد وحزب البعث السوري ومتأثرة بموجة الاحتجاجات العارمة التي اندلعت في الوطن العربي أواخر عام 2010، في حين أعلنت الحكومة السورية أن هذه الحوادث من تنفيذ متشددين وإرهابيين من شأنهم زعزعة الأمن القومي وإقامة إمارة إسلامية في بعض أجزاء البلاد. وقد نتج عن قمع هذا الحراك الشعبي الآلاف من الضحايا والجرحى والمعتقلين، بالإضافة إلى الخسائر في صفوف القوات المسلحة. في المقابل، قام الأسد بعدة إجراءات إصلاحية لامتصاص غضب الشارع والمجتمع الدولي - معظمها لم يُطبق على أرض الواقع.,ماذا نتج عن قمع الحراك الشعبى؟,"{'text': ['الآلاف من الضحايا والجرحى والمعتقلين،'], 'answer_start': [505]}"
913475548117,هولندا,هولندا (بالهولندية: Nederland ‏ ˈne:dərˌlɑnt) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي  يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية.,ما اسم هولندا بالانجليزية؟,"{'text': ['Nederland'], 'answer_start': [20]}"
538541425833,هولندا,هولندا (بالهولندية: Nederland ‏ ˈne:dərˌlɑnt) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي  يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية.,كم مقاطعة فى الجزء الاوروبى من هولندا؟,"{'text': ['اثنتي عشر مقاطعة،'], 'answer_start': [185]}"
451086784603,هولندا,هولندا (بالهولندية: Nederland ‏ ˈne:dərˌlɑnt) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي  يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية.,كم جزيرة فى الجزء الكاريبى من هولندا؟,"{'text': ['ثلاث جزر'], 'answer_start': [247]}"
193500275713,هولندا,"هولندا (بالهولندية: ) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية. ويحد الجزء الأوروبي بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق، ويشترك في حدوده البحرية مع كل من بلجيكا وألمانيا والمملكة المتحدة. نظام الحكم في هولندا ديمقراطي برلماني، وعاصمتها الرسمية هي أمستردام، في حين يقع مقر الملك والحكومة في لاهاي. ميناء روتردام هو أكبر ميناء في أوروبا – ويصل حجمه حجم الثلاث موانئ التي تليه مجتمعة – وكان أكبر ميناء في العالم في الفترة بين 1962 و2004. وكثيراً ما يستخدم اسم ""هولاندا"" ليشير لكل مملكة الأراضي المنخفضة.",ماذا يحد الجزء الاوروبى؟,"{'text': ['بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق،'], 'answer_start': [288]}"
424442406618,هولندا,"هولندا (بالهولندية: ) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية. ويحد الجزء الأوروبي بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق، ويشترك في حدوده البحرية مع كل من بلجيكا وألمانيا والمملكة المتحدة. نظام الحكم في هولندا ديمقراطي برلماني، وعاصمتها الرسمية هي أمستردام، في حين يقع مقر الملك والحكومة في لاهاي. ميناء روتردام هو أكبر ميناء في أوروبا – ويصل حجمه حجم الثلاث موانئ التي تليه مجتمعة – وكان أكبر ميناء في العالم في الفترة بين 1962 و2004. وكثيراً ما يستخدم اسم ""هولاندا"" ليشير لكل مملكة الأراضي المنخفضة.",ما هو نظام الحكم فى هولندا؟,"{'text': ['ديمقراطي برلماني،'], 'answer_start': [450]}"
994114897315,هولندا,"هولندا (بالهولندية: ) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية. ويحد الجزء الأوروبي بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق، ويشترك في حدوده البحرية مع كل من بلجيكا وألمانيا والمملكة المتحدة. نظام الحكم في هولندا ديمقراطي برلماني، وعاصمتها الرسمية هي أمستردام، في حين يقع مقر الملك والحكومة في لاهاي. ميناء روتردام هو أكبر ميناء في أوروبا – ويصل حجمه حجم الثلاث موانئ التي تليه مجتمعة – وكان أكبر ميناء في العالم في الفترة بين 1962 و2004. وكثيراً ما يستخدم اسم ""هولاندا"" ليشير لكل مملكة الأراضي المنخفضة.",ما هى عاصمة هولندا؟,"{'text': ['أمستردام،'], 'answer_start': [488]}"
375828999300,هولندا,يقع حوالي نصف مساحة أراضي هولندا تحت مستوى سطح البحر في منطقة يقطنها حوالي 21% من إجمالي السكان، بينما يقع نصف أراضيها الآخر في أقل من متر واحد (3.28 قدم) فوق مستوى سطح البحر. وهذه السمة الجغرافية هي التي أعطت للبلاد اسمها: الأراضي المنخفضة (بالهولندية: Nederlanden). معظم الأراضي المنخفضة الواقعة تحت مستوى سطح البحر كانت بفعل الإنسان نتيجة عمليات استخراج الخث (وهو نوع من النباتات المتفحمة) الجائرة التي دامت عدة قرون وعلى نطاق واسع، وعن طريق التجريف حتى في المناطق المغمورة بالفيضانات، مما أدى إلى انخفاض الأرض عن مستوى سطح البحر. وفي أواخر القرن السادس عشر الميلادي بدأت عمليات استصلاح الأراضي البحرية، وتم الحفاظ على مساحات كبيرة من هذه الأراضي حتى الآن من خلال أنظمة تصريف للمياه بالسدود والقنوات ومحطات الضخ. وتتشكل معظم أراضي هولندا من مصبات ثلاثة أنهار أوروبية مهمة، والتي تشكل مع أفرعها دلتا الراين - الماس - سخيلده. ومعظم مساحة البلاد مسطحة جداً باستثناء بضعة سفوح تلال منفردة في أقصى الجنوب الشرقي، وسلسلة تلالية قليلة الإرتفاع في الأجزاء الوسطى.,كم عدد السكان فى هولندا فى المنطقة تحت مستوى البحر؟,"{'text': ['21%'], 'answer_start': [75]}"
910559142617,هولندا,يقع حوالي نصف مساحة أراضي هولندا تحت مستوى سطح البحر في منطقة يقطنها حوالي 21% من إجمالي السكان، بينما يقع نصف أراضيها الآخر في أقل من متر واحد (3.28 قدم) فوق مستوى سطح البحر. وهذه السمة الجغرافية هي التي أعطت للبلاد اسمها: الأراضي المنخفضة (بالهولندية: Nederlanden). معظم الأراضي المنخفضة الواقعة تحت مستوى سطح البحر كانت بفعل الإنسان نتيجة عمليات استخراج الخث (وهو نوع من النباتات المتفحمة) الجائرة التي دامت عدة قرون وعلى نطاق واسع، وعن طريق التجريف حتى في المناطق المغمورة بالفيضانات، مما أدى إلى انخفاض الأرض عن مستوى سطح البحر. وفي أواخر القرن السادس عشر الميلادي بدأت عمليات استصلاح الأراضي البحرية، وتم الحفاظ على مساحات كبيرة من هذه الأراضي حتى الآن من خلال أنظمة تصريف للمياه بالسدود والقنوات ومحطات الضخ. وتتشكل معظم أراضي هولندا من مصبات ثلاثة أنهار أوروبية مهمة، والتي تشكل مع أفرعها دلتا الراين - الماس - سخيلده. ومعظم مساحة البلاد مسطحة جداً باستثناء بضعة سفوح تلال منفردة في أقصى الجنوب الشرقي، وسلسلة تلالية قليلة الإرتفاع في الأجزاء الوسطى.,متى بدات عمليات استصلاح الاراضى البحرية؟,"{'text': ['أواخر القرن السادس عشر الميلادي'], 'answer_start': [538]}"
82768931782,هولندا,يقع حوالي نصف مساحة أراضي هولندا تحت مستوى سطح البحر في منطقة يقطنها حوالي 21% من إجمالي السكان، بينما يقع نصف أراضيها الآخر في أقل من متر واحد (3.28 قدم) فوق مستوى سطح البحر. وهذه السمة الجغرافية هي التي أعطت للبلاد اسمها: الأراضي المنخفضة (بالهولندية: Nederlanden). معظم الأراضي المنخفضة الواقعة تحت مستوى سطح البحر كانت بفعل الإنسان نتيجة عمليات استخراج الخث (وهو نوع من النباتات المتفحمة) الجائرة التي دامت عدة قرون وعلى نطاق واسع، وعن طريق التجريف حتى في المناطق المغمورة بالفيضانات، مما أدى إلى انخفاض الأرض عن مستوى سطح البحر. وفي أواخر القرن السادس عشر الميلادي بدأت عمليات استصلاح الأراضي البحرية، وتم الحفاظ على مساحات كبيرة من هذه الأراضي حتى الآن من خلال أنظمة تصريف للمياه بالسدود والقنوات ومحطات الضخ. وتتشكل معظم أراضي هولندا من مصبات ثلاثة أنهار أوروبية مهمة، والتي تشكل مع أفرعها دلتا الراين - الماس - سخيلده. ومعظم مساحة البلاد مسطحة جداً باستثناء بضعة سفوح تلال منفردة في أقصى الجنوب الشرقي، وسلسلة تلالية قليلة الإرتفاع في الأجزاء الوسطى.,كم مصب نهر فى هولندا؟,"{'text': ['ثلاثة أنهار أوروبية'], 'answer_start': [750]}"
437826698608,أسد,الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: Panthera)، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا).,ما هو الاسد؟,"{'text': ['حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر'], 'answer_start': [6]}"
111903825651,أسد,الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: Panthera)، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا).,ما فصيلة الاسد؟,"{'text': ['فصيلة السنوريات'], 'answer_start': [27]}"
593735536955,أسد,الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: Panthera)، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا).,كيف نكتب حنس النمر باللاتينية؟,"{'text': ['Panthera)،'], 'answer_start': [107]}"
